mode,epoch,episode,step,reward,terminal,sleepy,bored,hungry,quest
1,0,0,0,,,0,0,0,0
1,0,1,20,-0.1,False,0,1,0,1
1,0,2,20,-0.01,False,0,1,0,1
1,0,3,20,-0.1,False,0,1,0,1
1,0,4,20,-0.1,False,1,0,0,0
1,0,5,20,-0.1,False,1,0,0,0
1,0,6,20,-0.01,False,1,0,0,0
1,0,7,20,-0.01,False,0,0,1,2
1,0,8,20,-0.1,False,0,0,1,2
1,0,9,20,-0.1,False,0,0,1,2
1,0,10,20,-0.1,False,0,0,1,2
1,0,11,20,-0.1,False,1,0,0,0
1,0,12,20,-0.1,False,1,0,0,0
1,0,13,20,-0.1,False,0,1,0,1
1,0,14,20,-0.1,False,0,0,1,2
1,0,15,20,-0.1,False,1,0,0,0
1,0,16,1,1,True,0,0,1,2
1,0,17,20,-0.1,False,0,0,1,2
1,0,18,20,-0.1,False,0,1,0,1
1,0,19,20,-0.1,False,1,0,0,0
1,0,20,1,-1,True,0,0,1,2
1,0,21,20,-0.1,False,1,0,0,0
1,0,22,20,-0.1,False,0,1,0,1
1,0,23,20,-0.1,False,0,1,0,1
1,0,24,20,-0.1,False,0,0,1,2
1,0,25,20,-0.01,False,0,0,1,2
1,0,26,20,-0.1,False,0,1,0,1
1,0,27,20,-0.1,False,0,1,0,1
1,0,28,20,-0.1,False,0,1,0,1
1,0,29,20,-0.1,False,1,0,0,0
1,0,30,20,-0.1,False,1,0,0,0
1,0,31,20,-0.1,False,0,0,1,2
1,0,32,20,-0.1,False,1,0,0,0
1,0,33,20,-0.1,False,0,0,1,2
1,0,34,20,-0.1,False,0,0,1,2
1,0,35,20,-0.1,False,0,0,1,2
1,0,36,20,-0.01,False,1,0,0,0
1,0,37,20,-0.1,False,0,0,1,2
1,0,38,20,-0.1,False,0,0,1,2
1,0,39,20,-0.1,False,0,1,0,1
1,0,40,20,-0.1,False,1,0,0,0
1,0,41,20,-0.1,False,0,1,0,1
1,0,42,20,-0.1,False,0,0,1,2
1,0,43,20,-0.1,False,1,0,0,0
1,0,44,20,-0.1,False,0,0,1,2
1,0,45,20,-0.1,False,0,1,0,1
1,0,46,20,-0.1,False,0,1,0,1
1,0,47,20,-0.1,False,0,1,0,1
1,0,48,20,-0.1,False,0,1,0,1
1,0,49,1,-1,True,0,0,1,2
1,1,0,20,-0.1,False,1,0,0,0
1,1,1,20,-0.1,False,0,0,1,2
1,1,2,20,-0.1,False,1,0,0,0
1,1,3,20,-0.1,False,1,0,0,0
1,1,4,20,-0.1,False,0,0,1,2
1,1,5,20,-0.1,False,0,1,0,1
1,1,6,1,1,True,0,0,1,2
1,1,7,20,-0.1,False,1,0,0,0
1,1,8,20,-0.1,False,1,0,0,0
1,1,9,20,-0.1,False,0,1,0,1
1,1,10,20,-0.1,False,0,1,0,1
1,1,11,20,-0.1,False,0,0,1,2
1,1,12,20,-0.1,False,0,0,1,2
1,1,13,20,-0.1,False,0,0,1,2
1,1,14,20,-0.1,False,1,0,0,0
1,1,15,20,-0.1,False,1,0,0,0
1,1,16,11,-1,True,0,0,1,2
1,1,17,20,-0.1,False,0,1,0,1
1,1,18,20,-0.1,False,1,0,0,0
1,1,19,20,-0.1,False,1,0,0,0
1,1,20,20,-0.1,False,1,0,0,0
1,1,21,20,-0.1,False,0,1,0,1
1,1,22,20,-0.1,False,1,0,0,0
1,1,23,20,-0.1,False,0,1,0,1
1,1,24,20,-0.1,False,0,1,0,1
1,1,25,20,-0.1,False,1,0,0,0
1,1,26,20,-0.1,False,0,1,0,1
1,1,27,20,-0.1,False,1,0,0,0
1,1,28,20,-0.1,False,0,0,1,2
1,1,29,20,-0.1,False,0,1,0,1
1,1,30,20,-0.1,False,1,0,0,0
1,1,31,20,-0.1,False,0,1,0,1
1,1,32,1,1,True,0,0,1,2
1,1,33,20,-0.1,False,0,1,0,1
1,1,34,20,-0.1,False,1,0,0,0
1,1,35,20,-0.1,False,0,0,1,2
1,1,36,20,-0.1,False,0,0,1,2
1,1,37,20,-0.1,False,1,0,0,0
1,1,38,20,-0.1,False,0,0,1,2
1,1,39,20,-0.1,False,1,0,0,0
1,1,40,20,-0.1,False,0,1,0,1
1,1,41,20,-0.1,False,0,1,0,1
1,1,42,20,-0.1,False,1,0,0,0
1,1,43,20,-0.1,False,0,0,1,2
1,1,44,20,-0.1,False,0,0,1,2
1,1,45,20,-0.1,False,0,1,0,1
1,1,46,20,-0.1,False,0,1,0,1
1,1,47,20,-0.1,False,1,0,0,0
1,1,48,20,-0.1,False,1,0,0,0
1,1,49,20,-0.1,False,0,0,1,2
1,2,0,20,-0.1,False,0,0,1,2
1,2,1,20,-0.1,False,1,0,0,0
1,2,2,1,1,True,0,0,1,2
1,2,3,20,-0.1,False,1,0,0,0
1,2,4,20,-0.1,False,0,1,0,1
1,2,5,3,-1,True,0,0,1,2
1,2,6,20,-0.1,False,1,0,0,0
1,2,7,20,-0.1,False,0,1,0,1
1,2,8,20,-0.1,False,0,1,0,1
1,2,9,20,-0.1,False,1,0,0,0
1,2,10,20,-0.1,False,0,0,1,2
1,2,11,20,-0.1,False,1,0,0,0
1,2,12,20,-0.1,False,0,0,1,2
1,2,13,20,-0.1,False,0,1,0,1
1,2,14,20,-0.1,False,0,0,1,2
1,2,15,20,-0.1,False,1,0,0,0
1,2,16,20,-0.1,False,1,0,0,0
1,2,17,20,-0.1,False,0,0,1,2
1,2,18,20,-0.1,False,1,0,0,0
1,2,19,20,-0.1,False,0,1,0,1
1,2,20,20,-0.1,False,0,1,0,1
1,2,21,20,-0.1,False,1,0,0,0
1,2,22,1,1,True,0,0,1,2
1,2,23,20,-0.1,False,1,0,0,0
1,2,24,20,-0.1,False,0,1,0,1
1,2,25,20,-0.1,False,0,1,0,1
1,2,26,20,-0.1,False,0,0,1,2
1,2,27,1,-1,True,0,0,1,2
1,2,28,20,-0.1,False,1,0,0,0
1,2,29,20,-0.1,False,0,0,1,2
1,2,30,2,1,True,0,0,1,2
1,2,31,20,-0.1,False,0,1,0,1
1,2,32,1,-1,True,0,0,1,2
1,2,33,20,-0.1,False,0,1,0,1
1,2,34,20,-0.1,False,0,0,1,2
1,2,35,20,-0.1,False,0,0,1,2
1,2,36,20,-0.1,False,0,0,1,2
1,2,37,20,-0.1,False,1,0,0,0
1,2,38,20,-0.1,False,0,0,1,2
1,2,39,20,-0.1,False,0,0,1,2
1,2,40,20,-0.1,False,1,0,0,0
1,2,41,20,-0.1,False,1,0,0,0
1,2,42,1,-1,True,0,0,1,2
1,2,43,20,-0.1,False,1,0,0,0
1,2,44,20,-0.1,False,0,1,0,1
1,2,45,20,-0.1,False,0,1,0,1
1,2,46,1,-1,True,0,0,1,2
1,2,47,20,-0.1,False,1,0,0,0
1,2,48,20,-0.01,False,0,0,1,2
1,2,49,20,-0.1,False,0,0,1,2
1,3,0,20,-0.1,False,0,1,0,1
1,3,1,20,-0.1,False,0,1,0,1
1,3,2,20,-0.1,False,1,0,0,0
1,3,3,20,-0.1,False,0,0,1,2
1,3,4,20,-0.1,False,1,0,0,0
1,3,5,20,-0.1,False,1,0,0,0
1,3,6,20,-0.01,False,0,1,0,1
1,3,7,20,-0.1,False,0,0,1,2
1,3,8,20,-0.1,False,1,0,0,0
1,3,9,20,-0.1,False,0,1,0,1
1,3,10,20,-0.1,False,1,0,0,0
1,3,11,20,-0.1,False,0,0,1,2
1,3,12,20,-0.1,False,0,1,0,1
1,3,13,20,-0.1,False,1,0,0,0
1,3,14,20,-0.1,False,0,0,1,2
1,3,15,1,1,True,0,0,1,2
1,3,16,20,-0.1,False,0,1,0,1
1,3,17,20,-0.1,False,1,0,0,0
1,3,18,20,-0.1,False,0,1,0,1
1,3,19,20,-0.1,False,1,0,0,0
1,3,20,20,-0.1,False,0,1,0,1
1,3,21,20,-0.1,False,1,0,0,0
1,3,22,20,-0.1,False,0,0,1,2
1,3,23,20,-0.1,False,0,1,0,1
1,3,24,20,-0.1,False,1,0,0,0
1,3,25,20,-0.1,False,1,0,0,0
1,3,26,20,-0.1,False,1,0,0,0
1,3,27,20,-0.1,False,0,1,0,1
1,3,28,20,-0.1,False,1,0,0,0
1,3,29,20,-0.1,False,0,1,0,1
1,3,30,20,-0.1,False,0,1,0,1
1,3,31,1,1,True,0,0,1,2
1,3,32,20,-0.1,False,1,0,0,0
1,3,33,20,-0.1,False,1,0,0,0
1,3,34,20,-0.1,False,1,0,0,0
1,3,35,20,-0.1,False,0,1,0,1
1,3,36,2,-1,True,0,0,1,2
1,3,37,20,-0.1,False,0,1,0,1
1,3,38,20,-0.1,False,1,0,0,0
1,3,39,20,-0.1,False,0,1,0,1
1,3,40,20,-0.1,False,0,0,1,2
1,3,41,20,-0.1,False,0,0,1,2
1,3,42,20,-0.1,False,1,0,0,0
1,3,43,20,-0.1,False,0,0,1,2
1,3,44,20,-0.1,False,0,0,1,2
1,3,45,20,-0.1,False,0,0,1,2
1,3,46,20,-0.1,False,0,0,1,2
1,3,47,20,-0.1,False,0,1,0,1
1,3,48,20,-0.1,False,1,0,0,0
1,3,49,20,-0.1,False,1,0,0,0
1,4,0,20,-0.1,False,0,1,0,1
1,4,1,20,-0.1,False,1,0,0,0
1,4,2,20,-0.1,False,0,1,0,1
1,4,3,20,-0.1,False,0,1,0,1
1,4,4,1,-1,True,1,0,0,0
1,4,5,20,-0.1,False,0,0,1,2
1,4,6,5,-1,True,0,0,1,2
1,4,7,20,-0.1,False,0,0,1,2
1,4,8,20,-0.01,False,0,1,0,1
1,4,9,20,-0.1,False,1,0,0,0
1,4,10,20,-0.1,False,1,0,0,0
1,4,11,20,-0.1,False,0,0,1,2
1,4,12,20,-0.1,False,1,0,0,0
1,4,13,20,-0.1,False,1,0,0,0
1,4,14,20,-0.1,False,1,0,0,0
1,4,15,20,-0.01,False,0,0,1,2
1,4,16,20,-0.1,False,1,0,0,0
1,4,17,2,1,True,1,0,0,0
1,4,18,1,-1,True,0,0,1,2
1,4,19,20,-0.1,False,1,0,0,0
1,4,20,20,-0.1,False,0,0,1,2
1,4,21,20,-0.1,False,1,0,0,0
1,4,22,20,-0.1,False,0,1,0,1
1,4,23,20,-0.1,False,0,1,0,1
1,4,24,20,-0.1,False,0,0,1,2
1,4,25,1,1,True,0,0,1,2
1,4,26,20,-0.1,False,0,1,0,1
1,4,27,20,-0.1,False,1,0,0,0
1,4,28,1,-1,True,1,0,0,0
1,4,29,20,-0.1,False,0,1,0,1
1,4,30,20,-0.1,False,0,1,0,1
1,4,31,20,-0.1,False,1,0,0,0
1,4,32,20,-0.1,False,0,1,0,1
1,4,33,20,-0.1,False,0,0,1,2
1,4,34,1,-1,True,1,0,0,0
1,4,35,20,-0.1,False,0,1,0,1
1,4,36,20,-0.1,False,0,0,1,2
1,4,37,3,-1,True,1,0,0,0
1,4,38,20,-0.1,False,1,0,0,0
1,4,39,1,-1,True,0,0,1,2
1,4,40,20,-0.1,False,0,1,0,1
1,4,41,20,-0.1,False,1,0,0,0
1,4,42,20,-0.1,False,1,0,0,0
1,4,43,20,-0.1,False,0,1,0,1
1,4,44,20,-0.1,False,0,0,1,2
1,4,45,20,-0.1,False,0,0,1,2
1,4,46,1,1,True,1,0,0,0
1,4,47,20,-0.1,False,0,0,1,2
1,4,48,20,-0.1,False,1,0,0,0
1,4,49,2,-1,True,0,0,1,2
1,5,0,20,-0.1,False,0,0,1,2
1,5,1,20,-0.1,False,0,1,0,1
1,5,2,20,-0.1,False,0,0,1,2
1,5,3,20,-0.1,False,1,0,0,0
1,5,4,20,-0.1,False,0,0,1,2
1,5,5,20,-0.1,False,0,1,0,1
1,5,6,20,-0.1,False,1,0,0,0
1,5,7,20,-0.1,False,1,0,0,0
1,5,8,20,-0.1,False,0,0,1,2
1,5,9,20,-0.1,False,0,0,1,2
1,5,10,20,-0.1,False,1,0,0,0
1,5,11,20,-0.1,False,0,1,0,1
1,5,12,20,-0.1,False,0,1,0,1
1,5,13,20,-0.1,False,1,0,0,0
1,5,14,20,-0.1,False,1,0,0,0
1,5,15,20,-0.1,False,1,0,0,0
1,5,16,1,-1,True,0,0,1,2
1,5,17,20,-0.1,False,0,0,1,2
1,5,18,20,-0.1,False,0,1,0,1
1,5,19,20,-0.1,False,0,1,0,1
1,5,20,20,-0.1,False,0,1,0,1
1,5,21,1,-1,True,1,0,0,0
1,5,22,20,-0.1,False,0,1,0,1
1,5,23,20,-0.1,False,1,0,0,0
1,5,24,20,-0.1,False,1,0,0,0
1,5,25,20,-0.1,False,1,0,0,0
1,5,26,1,-1,True,0,1,0,1
1,5,27,1,-1,True,1,0,0,0
1,5,28,20,-0.1,False,0,1,0,1
1,5,29,20,-0.1,False,0,0,1,2
1,5,30,20,-0.1,False,0,1,0,1
1,5,31,20,-0.1,False,0,1,0,1
1,5,32,16,-1,True,0,0,1,2
1,5,33,20,-0.1,False,0,1,0,1
1,5,34,20,-0.1,False,0,0,1,2
1,5,35,20,-0.1,False,0,0,1,2
1,5,36,20,-0.1,False,1,0,0,0
1,5,37,20,-0.1,False,0,1,0,1
1,5,38,20,-0.1,False,0,0,1,2
1,5,39,20,-0.1,False,0,0,1,2
1,5,40,20,-0.1,False,1,0,0,0
1,5,41,20,-0.1,False,0,1,0,1
1,5,42,20,-0.1,False,0,1,0,1
1,5,43,20,-0.1,False,0,1,0,1
1,5,44,20,-0.1,False,0,0,1,2
1,5,45,20,-0.1,False,0,1,0,1
1,5,46,20,-0.1,False,1,0,0,0
1,5,47,20,-0.01,False,0,0,1,2
1,5,48,20,-0.1,False,1,0,0,0
1,5,49,20,-0.1,False,0,1,0,1
1,6,0,20,-0.1,False,1,0,0,0
1,6,1,20,-0.1,False,0,0,1,2
1,6,2,20,-0.1,False,0,1,0,1
1,6,3,20,-0.1,False,1,0,0,0
1,6,4,4,-1,True,0,0,1,2
1,6,5,20,-0.1,False,0,0,1,2
1,6,6,20,-0.1,False,0,1,0,1
1,6,7,4,1,True,1,0,0,0
1,6,8,1,-1,True,0,0,1,2
1,6,9,20,-0.01,False,0,0,1,2
1,6,10,20,-0.1,False,1,0,0,0
1,6,11,20,-0.1,False,0,0,1,2
1,6,12,1,-1,True,0,1,0,1
1,6,13,20,-0.1,False,0,1,0,1
1,6,14,20,-0.1,False,1,0,0,0
1,6,15,20,-0.1,False,0,1,0,1
1,6,16,20,-0.1,False,0,1,0,1
1,6,17,20,-0.1,False,0,1,0,1
1,6,18,20,-0.1,False,1,0,0,0
1,6,19,1,-1,True,1,0,0,0
1,6,20,20,-0.1,False,0,1,0,1
1,6,21,20,-0.1,False,1,0,0,0
1,6,22,3,-1,True,1,0,0,0
1,6,23,20,-0.1,False,0,1,0,1
1,6,24,20,-0.1,False,0,1,0,1
1,6,25,20,-0.1,False,0,0,1,2
1,6,26,20,-0.1,False,1,0,0,0
1,6,27,20,-0.1,False,0,0,1,2
1,6,28,3,-1,True,0,1,0,1
1,6,29,20,-0.1,False,0,0,1,2
1,6,30,1,-1,True,0,0,1,2
1,6,31,20,-0.1,False,0,0,1,2
1,6,32,20,-0.1,False,0,1,0,1
1,6,33,20,-0.1,False,0,0,1,2
1,6,34,20,-0.1,False,1,0,0,0
1,6,35,1,-1,True,0,1,0,1
1,6,36,1,-1,True,0,1,0,1
1,6,37,20,-0.1,False,0,1,0,1
1,6,38,20,-0.1,False,0,0,1,2
1,6,39,20,-0.1,False,0,0,1,2
1,6,40,20,-0.1,False,0,1,0,1
1,6,41,20,-0.1,False,1,0,0,0
1,6,42,1,1,True,0,0,1,2
1,6,43,1,-1,True,1,0,0,0
1,6,44,20,-0.1,False,0,1,0,1
1,6,45,1,-1,True,0,0,1,2
1,6,46,20,-0.1,False,1,0,0,0
1,6,47,20,-0.1,False,0,1,0,1
1,6,48,20,-0.1,False,0,1,0,1
1,6,49,20,-0.1,False,0,0,1,2
1,7,0,20,-0.1,False,0,0,1,2
1,7,1,20,-0.1,False,0,1,0,1
1,7,2,20,-0.1,False,0,0,1,2
1,7,3,20,-0.1,False,0,1,0,1
1,7,4,20,-0.1,False,0,0,1,2
1,7,5,20,-0.1,False,0,1,0,1
1,7,6,20,-0.1,False,0,1,0,1
1,7,7,20,-0.1,False,0,1,0,1
1,7,8,20,-0.1,False,1,0,0,0
1,7,9,20,-0.1,False,1,0,0,0
1,7,10,20,-0.1,False,1,0,0,0
1,7,11,2,-1,True,0,0,1,2
1,7,12,20,-0.1,False,0,1,0,1
1,7,13,20,-0.1,False,0,0,1,2
1,7,14,20,-0.1,False,0,1,0,1
1,7,15,20,-0.1,False,0,1,0,1
1,7,16,20,-0.1,False,0,0,1,2
1,7,17,20,-0.1,False,1,0,0,0
1,7,18,20,-0.1,False,1,0,0,0
1,7,19,20,-0.1,False,1,0,0,0
1,7,20,20,-0.1,False,0,0,1,2
1,7,21,4,-1,True,0,0,1,2
1,7,22,20,-0.1,False,0,1,0,1
1,7,23,20,-0.1,False,0,0,1,2
1,7,24,20,-0.1,False,0,0,1,2
1,7,25,20,-0.1,False,0,1,0,1
1,7,26,20,-0.1,False,1,0,0,0
1,7,27,20,-0.1,False,1,0,0,0
1,7,28,20,-0.1,False,0,1,0,1
1,7,29,6,-1,True,1,0,0,0
1,7,30,20,-0.1,False,1,0,0,0
1,7,31,20,-0.1,False,0,1,0,1
1,7,32,6,-1,True,1,0,0,0
1,7,33,20,-0.1,False,1,0,0,0
1,7,34,4,1,True,1,0,0,0
1,7,35,20,-0.1,False,0,1,0,1
1,7,36,20,-0.1,False,0,1,0,1
1,7,37,20,-0.1,False,0,1,0,1
1,7,38,20,-0.1,False,0,1,0,1
1,7,39,20,-0.1,False,0,1,0,1
1,7,40,20,-0.1,False,0,1,0,1
1,7,41,20,-0.1,False,0,1,0,1
1,7,42,20,-0.1,False,0,1,0,1
1,7,43,20,-0.1,False,1,0,0,0
1,7,44,2,-1,True,0,0,1,2
1,7,45,20,-0.1,False,0,0,1,2
1,7,46,20,-0.1,False,1,0,0,0
1,7,47,20,-0.1,False,1,0,0,0
1,7,48,6,-1,True,1,0,0,0
1,7,49,20,-0.1,False,0,1,0,1
1,8,0,20,-0.1,False,0,1,0,1
1,8,1,20,-0.1,False,1,0,0,0
1,8,2,20,-0.1,False,1,0,0,0
1,8,3,20,-0.1,False,0,0,1,2
1,8,4,2,1,True,1,0,0,0
1,8,5,20,-0.1,False,1,0,0,0
1,8,6,20,-0.1,False,0,1,0,1
1,8,7,2,-1,True,1,0,0,0
1,8,8,20,-0.1,False,0,1,0,1
1,8,9,20,-0.1,False,0,0,1,2
1,8,10,4,-1,True,0,0,1,2
1,8,11,20,-0.1,False,1,0,0,0
1,8,12,20,-0.1,False,0,0,1,2
1,8,13,20,-0.1,False,0,1,0,1
1,8,14,20,-0.1,False,1,0,0,0
1,8,15,20,-0.1,False,0,0,1,2
1,8,16,8,-1,True,0,1,0,1
1,8,17,5,-1,True,0,0,1,2
1,8,18,20,-0.1,False,0,1,0,1
1,8,19,20,-0.1,False,0,1,0,1
1,8,20,20,-0.1,False,0,0,1,2
1,8,21,20,-0.1,False,0,0,1,2
1,8,22,20,-0.1,False,0,1,0,1
1,8,23,20,-0.1,False,0,0,1,2
1,8,24,20,-0.1,False,0,0,1,2
1,8,25,20,-0.1,False,0,1,0,1
1,8,26,20,-0.1,False,0,0,1,2
1,8,27,2,-1,True,1,0,0,0
1,8,28,1,1,True,0,0,1,2
1,8,29,20,-0.1,False,0,0,1,2
1,8,30,20,-0.1,False,1,0,0,0
1,8,31,20,-0.1,False,0,1,0,1
1,8,32,20,-0.1,False,0,1,0,1
1,8,33,20,-0.1,False,0,0,1,2
1,8,34,20,-0.1,False,0,1,0,1
1,8,35,20,-0.1,False,0,0,1,2
1,8,36,20,-0.1,False,1,0,0,0
1,8,37,20,-0.1,False,0,1,0,1
1,8,38,20,-0.1,False,0,1,0,1
1,8,39,20,-0.1,False,0,0,1,2
1,8,40,20,-0.1,False,0,1,0,1
1,8,41,20,-0.1,False,0,1,0,1
1,8,42,20,-0.1,False,0,0,1,2
1,8,43,20,-0.1,False,1,0,0,0
1,8,44,20,-0.1,False,0,0,1,2
1,8,45,20,-0.1,False,0,1,0,1
1,8,46,20,-0.01,False,1,0,0,0
1,8,47,3,1,True,1,0,0,0
1,8,48,20,-0.1,False,0,0,1,2
1,8,49,20,-0.1,False,1,0,0,0
1,9,0,20,-0.1,False,0,0,1,2
1,9,1,3,-1,True,0,0,1,2
1,9,2,20,-0.1,False,0,1,0,1
1,9,3,20,-0.1,False,0,1,0,1
1,9,4,20,-0.1,False,0,1,0,1
1,9,5,3,-1,True,0,0,1,2
1,9,6,20,-0.1,False,0,0,1,2
1,9,7,20,-0.1,False,1,0,0,0
1,9,8,20,-0.1,False,0,1,0,1
1,9,9,20,-0.1,False,0,0,1,2
1,9,10,20,-0.1,False,0,0,1,2
1,9,11,5,1,True,1,0,0,0
1,9,12,20,-0.01,False,0,0,1,2
1,9,13,20,-0.1,False,0,0,1,2
1,9,14,3,1,True,1,0,0,0
1,9,15,3,-1,True,1,0,0,0
1,9,16,20,-0.1,False,1,0,0,0
1,9,17,8,-1,True,1,0,0,0
1,9,18,20,-0.1,False,1,0,0,0
1,9,19,20,-0.1,False,0,1,0,1
1,9,20,7,-1,True,0,0,1,2
1,9,21,20,-0.1,False,0,0,1,2
1,9,22,20,-0.1,False,0,0,1,2
1,9,23,20,-0.1,False,0,0,1,2
1,9,24,20,-0.1,False,0,1,0,1
1,9,25,20,-0.1,False,0,0,1,2
1,9,26,7,-1,True,1,0,0,0
1,9,27,20,-0.1,False,0,1,0,1
1,9,28,3,-1,True,0,0,1,2
1,9,29,3,1,True,0,0,1,2
1,9,30,20,-0.1,False,0,0,1,2
1,9,31,1,-1,True,0,0,1,2
1,9,32,20,-0.1,False,1,0,0,0
1,9,33,9,1,True,0,0,1,2
1,9,34,20,-0.1,False,0,1,0,1
1,9,35,20,-0.1,False,0,1,0,1
1,9,36,3,-1,True,0,0,1,2
1,9,37,20,-0.01,False,0,1,0,1
1,9,38,3,1,True,1,0,0,0
1,9,39,20,-0.1,False,1,0,0,0
1,9,40,20,-0.1,False,0,1,0,1
1,9,41,20,-0.1,False,0,0,1,2
1,9,42,7,1,True,1,0,0,0
1,9,43,20,-0.1,False,1,0,0,0
1,9,44,20,-0.1,False,1,0,0,0
1,9,45,11,1,True,1,0,0,0
1,9,46,19,1,True,0,0,1,2
1,9,47,20,-0.1,False,0,1,0,1
1,9,48,20,-0.1,False,0,0,1,2
1,9,49,20,-0.1,False,0,0,1,2
1,10,0,20,-0.1,False,0,0,1,2
1,10,1,20,-0.1,False,0,0,1,2
1,10,2,3,-1,True,0,1,0,1
1,10,3,20,-0.1,False,1,0,0,0
1,10,4,20,-0.1,False,0,0,1,2
1,10,5,20,-0.1,False,1,0,0,0
1,10,6,3,1,True,1,0,0,0
1,10,7,20,-0.1,False,1,0,0,0
1,10,8,20,-0.1,False,0,1,0,1
1,10,9,20,-0.1,False,0,1,0,1
1,10,10,20,-0.1,False,0,0,1,2
1,10,11,20,-0.1,False,0,0,1,2
1,10,12,20,-0.1,False,0,1,0,1
1,10,13,8,-1,True,0,1,0,1
1,10,14,20,-0.1,False,1,0,0,0
1,10,15,20,-0.1,False,0,0,1,2
1,10,16,20,-0.1,False,1,0,0,0
1,10,17,5,1,True,0,0,1,2
1,10,18,20,-0.1,False,1,0,0,0
1,10,19,20,-0.1,False,1,0,0,0
1,10,20,20,-0.1,False,0,0,1,2
1,10,21,5,-1,True,0,1,0,1
1,10,22,20,-0.1,False,0,0,1,2
1,10,23,20,-0.1,False,0,1,0,1
1,10,24,20,-0.1,False,0,1,0,1
1,10,25,8,-1,True,0,0,1,2
1,10,26,20,-0.1,False,1,0,0,0
1,10,27,20,-0.1,False,0,1,0,1
1,10,28,1,-1,True,0,0,1,2
1,10,29,5,1,True,0,0,1,2
1,10,30,3,-1,True,1,0,0,0
1,10,31,20,-0.1,False,1,0,0,0
1,10,32,20,-0.1,False,0,1,0,1
1,10,33,20,-0.1,False,0,0,1,2
1,10,34,7,1,True,0,0,1,2
1,10,35,20,-0.1,False,0,1,0,1
1,10,36,20,-0.1,False,1,0,0,0
1,10,37,20,-0.1,False,0,1,0,1
1,10,38,1,-1,True,0,0,1,2
1,10,39,20,-0.1,False,0,1,0,1
1,10,40,20,-0.1,False,0,1,0,1
1,10,41,20,-0.1,False,1,0,0,0
1,10,42,20,-0.1,False,0,1,0,1
1,10,43,20,-0.1,False,0,1,0,1
1,10,44,20,-0.1,False,1,0,0,0
1,10,45,20,-0.1,False,0,1,0,1
1,10,46,20,-0.1,False,0,0,1,2
1,10,47,20,-0.1,False,1,0,0,0
1,10,48,3,-1,True,0,1,0,1
1,10,49,20,-0.1,False,1,0,0,0
1,11,0,20,-0.1,False,0,0,1,2
1,11,1,20,-0.1,False,0,0,1,2
1,11,2,20,-0.1,False,0,0,1,2
1,11,3,1,-1,True,0,0,1,2
1,11,4,20,-0.1,False,0,1,0,1
1,11,5,20,-0.1,False,0,1,0,1
1,11,6,20,-0.1,False,1,0,0,0
1,11,7,20,-0.1,False,0,1,0,1
1,11,8,20,-0.1,False,1,0,0,0
1,11,9,20,-0.1,False,1,0,0,0
1,11,10,20,-0.1,False,0,0,1,2
1,11,11,20,-0.1,False,0,0,1,2
1,11,12,20,-0.1,False,0,1,0,1
1,11,13,20,-0.1,False,0,0,1,2
1,11,14,20,-0.1,False,0,0,1,2
1,11,15,12,1,True,0,0,1,2
1,11,16,20,-0.1,False,0,0,1,2
1,11,17,20,-0.1,False,0,0,1,2
1,11,18,20,-0.1,False,0,0,1,2
1,11,19,20,-0.1,False,0,1,0,1
1,11,20,20,-0.1,False,0,1,0,1
1,11,21,20,-0.1,False,0,0,1,2
1,11,22,2,1,True,0,0,1,2
1,11,23,20,-0.1,False,1,0,0,0
1,11,24,20,-0.1,False,0,1,0,1
1,11,25,20,-0.1,False,0,0,1,2
1,11,26,20,-0.1,False,0,1,0,1
1,11,27,20,-0.1,False,0,0,1,2
1,11,28,20,-0.1,False,1,0,0,0
1,11,29,20,-0.1,False,1,0,0,0
1,11,30,9,-1,True,0,0,1,2
1,11,31,4,1,True,1,0,0,0
1,11,32,2,-1,True,1,0,0,0
1,11,33,20,-0.1,False,0,0,1,2
1,11,34,20,-0.1,False,1,0,0,0
1,11,35,20,-0.1,False,1,0,0,0
1,11,36,20,-0.1,False,0,1,0,1
1,11,37,20,-0.1,False,1,0,0,0
1,11,38,20,-0.1,False,0,0,1,2
1,11,39,20,-0.1,False,0,1,0,1
1,11,40,20,-0.1,False,0,0,1,2
1,11,41,2,1,True,1,0,0,0
1,11,42,20,-0.1,False,0,1,0,1
1,11,43,20,-0.1,False,1,0,0,0
1,11,44,3,-1,True,1,0,0,0
1,11,45,20,-0.1,False,0,1,0,1
1,11,46,20,-0.1,False,0,1,0,1
1,11,47,20,-0.1,False,0,1,0,1
1,11,48,20,-0.1,False,0,0,1,2
1,11,49,20,-0.1,False,0,0,1,2
1,12,0,20,-0.1,False,0,1,0,1
1,12,1,6,1,True,1,0,0,0
1,12,2,20,-0.1,False,0,0,1,2
1,12,3,20,-0.1,False,1,0,0,0
1,12,4,2,-1,True,1,0,0,0
1,12,5,20,-0.1,False,0,1,0,1
1,12,6,8,-1,True,1,0,0,0
1,12,7,20,-0.1,False,0,0,1,2
1,12,8,20,-0.1,False,0,0,1,2
1,12,9,20,-0.1,False,0,1,0,1
1,12,10,20,-0.1,False,0,1,0,1
1,12,11,20,-0.1,False,1,0,0,0
1,12,12,20,-0.1,False,0,0,1,2
1,12,13,1,-1,True,0,0,1,2
1,12,14,20,-0.1,False,0,1,0,1
1,12,15,20,-0.1,False,0,0,1,2
1,12,16,20,-0.1,False,0,0,1,2
